,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
317,No,Points,Letter,High,1,No,Low,1,1,5,Yes,6.996681488176539
318,No,Points,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,6.9782137426306985
319,No,Cash Back,Postcard,Low,1,No,High,2,1,3,Yes,6.814817283322868
320,No,Points,Letter,Medium,1,No,Medium,more than 2,1,5,Yes,6.786152457222888
321,No,Points,Postcard,Low,1,No,Medium,more than 2,1,6,Yes,6.916467219584159
322,No,Points,Letter,High,more than 1,Yes,High,2,1,3,Yes,6.975413927455952
323,No,Air Miles,Postcard,Medium,1,No,Low,1,1,3,No,6.999650543686393
324,No,Cash Back,Letter,High,1,No,Low,2,more than 1,3,Yes,7.054881343872431
325,No,Air Miles,Letter,Medium,1,No,Medium,2,more than 1,2,No,6.9243665447873335
326,No,Air Miles,Postcard,Low,more than 1,No,High,2,1,4,No,6.895176496775277
327,No,Cash Back,Letter,High,1,Yes,Medium,more than 2,1,3,Yes,6.870053411798126
328,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.847739846572151
329,No,Cash Back,Postcard,High,more than 1,Yes,Medium,1,1,3,No,6.957259473885226
330,No,Points,Postcard,Low,more than 1,No,High,1,1,3,Yes,6.564912795353081
331,No,Air Miles,Postcard,Low,more than 1,No,High,more than 2,1,4,No,7.065826833552632
332,No,Cash Back,Postcard,High,1,No,High,1,1,5,Yes,7.136085356983647
333,No,Air Miles,Letter,Low,1,No,High,1,1,3,No,7.1284959456800365
334,No,Cash Back,Letter,Low,1,No,Low,1,1,3,Yes,6.816188085456647
335,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,4,Yes,6.7875630936537314
336,No,Points,Postcard,Medium,more than 1,No,Low,1,1,2,Yes,7.005108824238047
337,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,4,Yes,6.927312778197668
338,No,Points,Letter,Medium,more than 1,No,High,2,1,3,Yes,7.317876198626496
339,No,Points,Letter,High,1,Yes,High,1,1,3,No,6.827629234502852
340,No,Points,Letter,Low,1,No,Low,more than 2,1,4,Yes,7.055097116880065
341,Yes,Points,Postcard,Medium,1,No,High,2,1,3,No,6.93707133331619
342,No,Points,Postcard,Medium,1,Yes,Low,2,1,2,No,7.1180162044653335
343,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,7.467513913857307
344,No,Points,Postcard,High,more than 1,Yes,High,1,1,3,Yes,6.85356304989871
345,No,Points,Letter,High,1,No,Low,2,1,2,Yes,7.47477218239787
346,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,3,Yes,7.074116816197362
347,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,6.801839053390588
348,No,Cash Back,Letter,High,more than 1,No,High,2,more than 1,4,Yes,6.892641641172089
349,No,Points,Postcard,High,1,No,Medium,2,1,3,Yes,7.0044281662423975
350,No,Points,Letter,High,1,No,High,1,more than 1,3,Yes,6.641508487250421
351,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,Yes,6.982630813627244
352,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.878326468291325
353,No,Air Miles,Postcard,Medium,more than 1,No,High,1,more than 1,4,Yes,7.095893221097532
354,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,6.90975328164481
355,No,Points,Letter,Medium,1,No,Medium,1,1,2,Yes,6.825731443503546
356,No,Points,Letter,Medium,1,No,High,2,more than 1,1,Yes,6.8316838420308414
357,No,Cash Back,Letter,High,1,No,Medium,1,1,4,No,6.514342251898114
358,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,6.905001490785516
359,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.0354886454916885
360,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,6.835184586147301
361,No,Points,Letter,High,more than 1,No,High,2,1,3,Yes,7.124478262493424
362,No,Points,Letter,Medium,1,No,Low,2,more than 1,5,Yes,6.674245685418749
363,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,4,No,7.219459007275827
364,No,Points,Postcard,High,1,No,High,more than 2,more than 1,3,Yes,6.667592722498332
365,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,6.980308471663846
366,No,Air Miles,Postcard,Medium,1,No,High,2,more than 1,4,Yes,6.948897222313312
367,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.001245622069476
368,No,Points,Letter,Medium,1,No,High,more than 2,1,2,Yes,7.030857476116121
369,No,Cash Back,Postcard,Low,more than 1,No,High,1,1,1,Yes,7.079816040067031
370,No,Cash Back,Postcard,High,1,No,Low,1,1,3,Yes,6.965552377708354
371,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,4,No,6.956307319564303
372,No,Points,Letter,High,1,No,Low,2,1,3,No,6.9440872082295275
373,Yes,Points,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,6.73667035411417
374,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,1,3,Yes,6.626386568586948
375,No,Points,Letter,Low,1,No,High,more than 2,more than 1,4,No,6.917705609835305
376,No,Points,Postcard,High,1,No,Medium,2,1,1,No,7.201170883281678
377,No,Points,Postcard,Medium,more than 1,No,Low,more than 2,1,3,Yes,6.664090091947131
378,No,Air Miles,Letter,High,more than 1,No,Low,more than 2,1,3,Yes,7.058973090724758
379,No,Points,Letter,Low,more than 1,No,Low,2,1,4,Yes,6.874973789457758
380,No,Points,Postcard,High,1,No,High,2,1,3,No,7.118421308785234
381,No,Points,Letter,Medium,1,No,Medium,more than 2,1,2,No,7.484228183983983
382,No,Air Miles,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.862496372576522
383,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,No,7.191617565331053
384,No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,No,6.874198495453294
385,No,Air Miles,Letter,Low,1,No,Low,2,1,5,Yes,6.936585660650014
386,No,Air Miles,Postcard,Medium,1,Yes,High,1,more than 1,4,Yes,6.680227129350103
387,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,7.067106697208567
388,No,Cash Back,Postcard,Low,1,Yes,Low,1,more than 1,5,No,6.532334292222349
389,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.998737926694008
390,No,Air Miles,Letter,High,1,Yes,Low,2,more than 1,3,Yes,6.870572487854421
391,No,Cash Back,Postcard,Low,1,No,High,more than 2,more than 1,5,Yes,6.665365195722063
392,No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,Yes,7.136284302572685
393,No,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,7.136284302572685
394,No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,6.913985828732773
395,No,Points,Letter,Medium,more than 1,No,High,2,1,5,Yes,6.712044485069167
396,No,Air Miles,Letter,Medium,1,No,Medium,1,1,2,Yes,6.455591567864732
397,No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,7.051855622955894
398,No,Cash Back,Postcard,Low,more than 1,No,Low,1,1,3,Yes,6.90600374594333
399,No,Points,Postcard,High,1,Yes,Low,1,more than 1,5,Yes,7.009634742803308
400,No,Points,Postcard,Medium,1,No,High,2,1,6,Yes,6.854090754396444
401,No,Points,Letter,Low,1,No,High,1,1,4,No,7.000562328568344
402,No,Air Miles,Postcard,Medium,1,Yes,High,more than 2,more than 1,3,Yes,7.0044281662423975
403,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,4,Yes,6.942881080957511
404,No,Cash Back,Letter,High,1,Yes,Medium,1,1,4,No,7.015936811826665
405,No,Air Miles,Postcard,High,1,Yes,High,2,1,4,No,7.141443044172018
406,No,Cash Back,Postcard,High,1,No,High,1,1,5,Yes,7.05617528410041
407,No,Points,Letter,Medium,1,No,Medium,1,1,3,No,6.8885724595653635
408,No,Air Miles,Letter,Medium,1,No,Low,1,1,6,Yes,6.990716799696484
409,No,Cash Back,Letter,Low,more than 1,No,High,1,1,2,No,6.7010385653534605
410,No,Cash Back,Postcard,Low,1,No,Low,more than 2,1,3,No,6.962716837056111
411,No,Cash Back,Postcard,Low,1,No,Medium,2,more than 1,2,Yes,6.848270632147245
412,No,Air Miles,Letter,Low,1,No,Low,2,1,2,Yes,6.913737350659685
413,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,4,Yes,6.972840525638071
414,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,7.28155770658146
415,No,Points,Postcard,High,more than 1,No,Low,more than 2,1,3,No,6.661854740545311
416,No,Air Miles,Letter,Low,1,No,Low,1,1,3,Yes,6.804337319783649
417,No,Air Miles,Letter,Medium,1,No,High,2,more than 1,4,No,7.035268599281097
418,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,3,Yes,6.961532984662608
419,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,7.083807222762497
420,Yes,Cash Back,Letter,Medium,1,No,Low,more than 2,1,4,No,6.845081684454079
421,No,Points,Letter,Medium,1,Yes,High,2,1,3,Yes,6.679285066162202
422,No,Cash Back,Letter,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.891879929823847
423,No,Points,Letter,Medium,1,Yes,Low,1,1,4,No,6.512487995850418
424,No,Points,Postcard,Medium,1,No,High,more than 2,1,5,No,6.864064590357404
425,No,Points,Postcard,Low,1,No,Medium,2,1,5,No,7.07326971745971
426,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,7.063903961472068
427,No,Points,Postcard,High,1,No,High,more than 2,1,4,Yes,6.882437470997847
428,No,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,6.977980723871634
429,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,5,Yes,7.060905458475812
430,No,Cash Back,Letter,High,1,No,Low,1,1,3,Yes,6.694252604704608
431,Yes,Air Miles,Postcard,Medium,more than 1,No,High,2,1,3,Yes,6.962006693814053
432,No,Cash Back,Letter,High,more than 1,No,Low,1,1,2,No,7.115175869831111
433,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.023758954738443
434,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,5,Yes,6.725333717187849
435,No,Points,Letter,Medium,1,No,High,1,more than 1,1,No,6.71295620067707
436,No,Points,Letter,Low,1,No,Medium,more than 2,1,2,Yes,6.62273632394984
437,No,Air Miles,Postcard,High,1,No,Medium,more than 2,more than 1,4,No,7.279663603561459
438,No,Points,Letter,High,1,No,Medium,2,1,2,Yes,6.927312778197668
439,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,No,7.141838770334681
440,No,Cash Back,Letter,High,more than 1,No,Medium,more than 2,1,6,Yes,7.236339342754344
441,No,Cash Back,Postcard,High,1,Yes,Medium,more than 2,1,5,Yes,6.647688373563329
442,No,Points,Letter,Low,more than 1,No,High,2,1,3,Yes,7.213952385431632
443,No,Points,Letter,Medium,more than 1,No,High,more than 2,1,5,Yes,7.032182857357189
444,No,Air Miles,Letter,Medium,1,Yes,Low,2,1,3,No,6.724433221854599
445,No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,No,6.940948246337901
446,No,Points,Letter,Medium,1,No,Low,2,more than 1,4,No,6.565264970035361
447,Yes,Points,Postcard,Medium,1,No,High,1,1,2,Yes,6.41958767910873
448,No,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,Yes,7.107425474110705
449,No,Air Miles,Letter,Medium,more than 1,No,High,2,1,4,No,7.051639149310715
450,No,Air Miles,Postcard,High,more than 1,Yes,High,more than 2,1,3,Yes,6.953206541886054
451,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.988413181999592
452,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,2,Yes,6.977048105478087
453,No,Cash Back,Letter,Low,more than 1,No,Low,2,more than 1,3,Yes,6.788126791526606
454,Yes,Points,Postcard,Low,1,No,Low,2,1,1,No,7.103938648713564
455,No,Air Miles,Postcard,High,more than 1,No,High,more than 2,1,4,Yes,6.963426476352598
456,No,Cash Back,Postcard,High,1,No,Medium,2,1,5,No,6.740519359606223
457,No,Cash Back,Letter,Medium,1,Yes,High,1,more than 1,4,Yes,6.09975825674325
458,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,1,4,Yes,6.498282149476434
459,No,Air Miles,Letter,Low,1,No,High,2,1,4,Yes,6.710523109452428
460,No,Points,Letter,Medium,more than 1,No,High,1,1,3,No,6.85514532870984
461,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,3,No,7.291485894944295
462,No,Air Miles,Postcard,Low,1,No,Low,more than 2,1,5,No,7.2485040723706105
463,No,Points,Postcard,Low,more than 1,No,Low,2,1,4,No,7.431447768454952
464,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,6.8862762473050125
465,No,Points,Letter,Medium,1,No,Medium,1,1,4,No,7.165879799191592
466,No,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.943363706449505
467,No,Points,Postcard,Low,1,No,High,more than 2,more than 1,2,No,6.881411303642535
468,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,3,Yes,6.9360997519912795
469,No,Air Miles,Postcard,High,1,No,High,1,1,4,No,6.6408557457128845
470,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,4,No,6.954400286805181
471,No,Cash Back,Postcard,Medium,1,No,High,1,1,3,No,7.190487621708004
472,No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,6.764173550504113
473,No,Air Miles,Letter,Low,more than 1,No,Medium,1,1,3,Yes,6.885509670034818
474,No,Air Miles,Postcard,High,1,No,Low,2,1,3,No,6.626386568586948
475,No,Air Miles,Letter,Medium,1,Yes,Medium,more than 2,1,3,No,6.9174580544435225
476,No,Points,Letter,High,1,No,High,2,1,2,No,6.92510391731675
477,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,more than 1,6,Yes,6.946975992135418
478,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,7.133295954896068
479,No,Air Miles,Postcard,Medium,1,No,Medium,1,more than 1,4,Yes,6.706556666418494
480,No,Points,Letter,Medium,1,No,Low,1,1,4,Yes,6.9726062513017535
481,Yes,Cash Back,Postcard,Low,more than 1,Yes,Low,2,1,3,Yes,7.001700891824665
482,No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,6.92313638102044
483,No,Points,Letter,High,more than 1,No,High,1,1,2,Yes,7.069023426578259
484,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,6.706862336602747
485,No,Points,Letter,High,1,No,Low,2,1,3,Yes,6.8954296292915
486,No,Points,Letter,Medium,more than 1,No,High,1,1,3,Yes,6.825731443503546
487,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,No,6.574727104763479
488,No,Air Miles,Postcard,High,1,No,Low,1,1,5,Yes,7.128094902963612
489,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,7.068597804098967
490,No,Air Miles,Letter,High,1,Yes,Low,1,1,5,No,6.9159714337534774
491,No,Air Miles,Postcard,High,1,No,Medium,2,1,4,No,6.853826936956581
492,No,Points,Letter,Medium,1,Yes,Low,1,1,5,No,6.93707133331619
493,No,Air Miles,Letter,Low,more than 1,No,High,2,1,4,Yes,6.92951677076365
494,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,No,7.004881989712859
495,No,Cash Back,Postcard,Low,1,No,High,more than 2,1,2,No,6.799891633106192
496,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,No,6.80211694695914
497,Yes,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,6.976348070447749
498,No,Cash Back,Postcard,Medium,more than 1,No,Low,more than 2,more than 1,4,No,6.945291882510863
499,No,Points,Postcard,Low,1,No,High,more than 2,1,2,Yes,7.138668567560708
500,No,Air Miles,Letter,High,1,No,Medium,2,more than 1,5,Yes,7.209710010720636
501,No,Cash Back,Letter,Low,1,Yes,Low,more than 2,1,3,Yes,7.062834099382218
502,No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,6.884486652042782
503,No,Points,Postcard,Low,more than 1,No,Low,2,1,4,Yes,6.868754541632405
504,No,Cash Back,Letter,Low,more than 1,No,Low,1,more than 1,4,Yes,6.909004498382569
505,No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,5,Yes,6.960347729101308
506,No,Points,Letter,Medium,1,Yes,Low,2,1,4,Yes,6.817283375818062
507,No,Points,Letter,High,1,No,Medium,1,1,4,Yes,7.117610935969411
508,No,Cash Back,Postcard,Medium,1,Yes,Low,2,1,5,Yes,6.965316389506668
509,No,Points,Letter,Medium,1,No,High,1,more than 1,4,Yes,6.846677429473547
510,No,Air Miles,Letter,Medium,1,No,Low,2,more than 1,5,No,6.9662600083547
511,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,6.950096119471662
512,No,Air Miles,Letter,Low,more than 1,No,Low,2,1,2,No,6.629032947901828
513,No,Air Miles,Postcard,High,1,Yes,Low,more than 2,1,4,No,7.013465733404251
514,No,Points,Letter,Low,1,No,High,2,1,5,Yes,6.906504497080484
515,No,Air Miles,Postcard,High,more than 1,No,Low,more than 2,1,4,Yes,6.852506804751658
516,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,3,Yes,6.79794041297493
517,No,Air Miles,Letter,Low,1,No,Medium,2,more than 1,4,Yes,6.9134888108298975
518,No,Points,Postcard,Low,1,No,High,2,1,3,Yes,7.099614540256581
519,No,Cash Back,Postcard,Low,1,No,Low,2,more than 1,3,No,6.861449526105625
520,No,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,6,Yes,6.836796190041643
521,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,1,3,No,6.953445404899253
522,No,Air Miles,Letter,High,1,No,High,2,1,3,Yes,6.5337888379333435
523,No,Points,Letter,Low,1,No,High,1,1,4,No,7.1098794630722715
524,No,Cash Back,Letter,Low,more than 1,No,Medium,2,1,4,Yes,6.432135910950766
525,Yes,Points,Postcard,High,1,No,Low,2,1,2,Yes,7.027536317301194
526,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,3,Yes,6.864325721054801
527,No,Air Miles,Letter,Low,more than 1,Yes,Low,2,1,3,Yes,7.125081944974782
528,No,Air Miles,Postcard,High,1,Yes,High,2,1,3,No,7.159486287148259
529,No,Cash Back,Postcard,High,1,Yes,Low,2,1,2,Yes,6.968850378341948
530,No,Cash Back,Letter,High,more than 1,No,High,2,1,4,No,7.040755280443381
531,No,Cash Back,Letter,Medium,more than 1,Yes,High,2,more than 1,3,Yes,7.033947304219897
532,No,Air Miles,Postcard,High,1,No,Low,1,1,4,Yes,7.197996573828841
533,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,2,Yes,7.002383408060919
534,No,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,7.1770187659099
535,No,Air Miles,Postcard,High,1,No,Low,2,1,4,No,7.164913708883624
536,No,Air Miles,Letter,High,1,No,Medium,2,1,2,Yes,7.045994323205903
537,No,Cash Back,Letter,Low,1,No,Low,2,1,4,No,6.943363706449505
538,No,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.747293056541076
539,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,6.516562830160692
540,No,Points,Postcard,Medium,1,Yes,Low,2,1,5,Yes,6.734888880958938
541,No,Cash Back,Postcard,Low,1,No,Low,2,1,2,No,7.261049514761392
542,No,Points,Letter,Medium,1,No,High,2,more than 1,3,Yes,6.602248621617804
543,Yes,Points,Postcard,Low,1,Yes,Low,1,1,5,No,6.717199917261079
544,No,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,Yes,6.738152494595957
545,No,Air Miles,Postcard,High,more than 1,No,Medium,more than 2,1,3,Yes,6.915475401997275
546,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,7.052721049232323
547,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,No,6.953206541886054
548,No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,6.941431805341521
549,No,Air Miles,Letter,Medium,more than 1,No,Low,1,1,3,Yes,6.727132278823764
550,No,Air Miles,Letter,Low,1,No,Medium,1,1,4,Yes,7.052504762868335
551,No,Cash Back,Postcard,Low,more than 1,No,High,more than 2,1,3,Yes,6.5981683711423065
552,No,Air Miles,Letter,Medium,1,No,Medium,1,1,2,No,6.887552571664617
553,No,Points,Postcard,Medium,1,No,High,2,1,5,Yes,6.996681488176539
554,No,Cash Back,Postcard,High,more than 1,No,Low,1,1,3,Yes,6.987721060620019
555,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,6.834646807161499
556,Yes,Air Miles,Postcard,High,1,No,Medium,2,1,3,No,6.894416714542957
557,No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,6.9959950678315455
558,No,Points,Postcard,High,more than 1,No,Medium,1,more than 1,6,No,6.869534066161939
559,No,Cash Back,Letter,High,1,No,High,2,1,5,No,7.30854279753919
560,No,Points,Postcard,Medium,1,No,High,1,1,4,Yes,7.096307385526727
561,No,Air Miles,Postcard,Low,1,No,High,2,more than 1,4,No,6.7690677592082436
562,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,6.863542124305812
563,No,Air Miles,Postcard,Low,more than 1,Yes,Low,2,1,4,No,6.724433221854599
564,No,Air Miles,Postcard,Medium,more than 1,No,High,more than 2,more than 1,4,No,7.20934025660291
565,Yes,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,4,Yes,7.025538314638521
566,No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,7.0427231393926215
567,Yes,Air Miles,Postcard,Medium,1,No,Medium,1,1,5,Yes,6.9228901665664075
568,No,Points,Letter,High,1,No,Medium,1,1,4,Yes,6.942881080957511
569,Yes,Air Miles,Postcard,Medium,more than 1,Yes,Low,2,1,3,Yes,6.980773371718709
570,No,Cash Back,Letter,High,more than 1,No,Medium,more than 2,1,2,Yes,7.385696075412351
571,No,Air Miles,Postcard,Medium,more than 1,No,Medium,more than 2,1,3,Yes,7.072209833947667
572,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.065186286930966
573,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,7.1718488166253005
574,No,Air Miles,Letter,Medium,1,Yes,High,more than 2,more than 1,3,Yes,7.247258631412542
575,No,Points,Letter,High,more than 1,No,High,1,1,2,Yes,7.01571242048723
576,No,Points,Letter,Low,more than 1,Yes,Low,1,1,3,No,7.070086690899589
577,No,Air Miles,Postcard,Medium,more than 1,No,High,2,1,3,Yes,7.034167641336575
578,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,Yes,7.203405521083095
579,No,Points,Letter,Medium,1,No,High,more than 2,1,3,Yes,6.837332814685591
580,No,Air Miles,Letter,Medium,1,No,Medium,1,more than 1,5,No,6.909004498382569
581,Yes,Points,Postcard,High,1,No,Low,1,1,3,Yes,6.9243665447873335
582,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,Yes,6.837869151517971
583,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.227844036352826
584,No,Air Miles,Letter,High,more than 1,No,High,1,1,6,No,7.0793949874292315
585,Yes,Points,Postcard,Low,1,No,Low,2,more than 1,3,No,6.879098569732332
586,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,Yes,7.067319848653476
587,No,Cash Back,Postcard,Medium,more than 1,No,Medium,1,1,3,Yes,6.990256500493881
588,Yes,Cash Back,Letter,Low,more than 1,No,Low,2,1,4,Yes,6.98933526597456
589,No,Air Miles,Postcard,High,1,No,High,1,more than 1,4,No,7.417730541293289
590,No,Air Miles,Letter,Low,1,Yes,Medium,2,more than 1,2,No,6.930005887916956
591,No,Cash Back,Postcard,High,1,No,High,2,1,3,No,6.955354257781416
592,No,Cash Back,Letter,High,1,Yes,Medium,more than 2,more than 1,4,Yes,6.893149126592775
593,No,Points,Postcard,Medium,1,Yes,Low,2,1,6,Yes,7.306699170100036
594,No,Points,Letter,Medium,1,No,Low,2,1,3,No,6.520989248306457
595,No,Cash Back,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.872128101338986
596,No,Cash Back,Letter,Medium,1,Yes,Low,2,1,4,Yes,6.858827605358713
597,No,Points,Postcard,Low,1,No,Low,2,1,4,Yes,6.895935702176795
598,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,6.992785528166713
599,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,6.806829360392176
600,No,Points,Letter,Medium,1,No,Medium,2,more than 1,4,No,6.931959967678955
601,No,Air Miles,Letter,High,1,No,Medium,1,1,3,Yes,6.867714229444953
602,No,Points,Postcard,Medium,1,No,Medium,2,1,1,No,6.795426094008217
603,No,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.979610716082565
604,No,Air Miles,Postcard,Medium,1,No,High,1,more than 1,4,Yes,7.028866104731195
