,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
318,No,Points,Letter,Low,1,No,Low,more than 2,1,4,Yes,7.055097116880065
319,No,Points,Postcard,Medium,1,Yes,Low,2,1,2,No,7.1180162044653335
320,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,7.467513913857307
321,No,Points,Postcard,High,more than 1,Yes,High,1,1,3,Yes,6.85356304989871
322,No,Points,Letter,High,1,No,Low,2,1,2,Yes,7.47477218239787
323,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,3,Yes,7.074116816197362
324,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,6.801839053390588
325,No,Cash Back,Letter,High,more than 1,No,High,2,more than 1,4,Yes,6.892641641172089
326,No,Points,Postcard,High,1,No,Medium,2,1,3,Yes,7.0044281662423975
327,No,Points,Letter,High,1,No,High,1,more than 1,3,Yes,6.641508487250421
328,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,Yes,6.982630813627244
329,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.878326468291325
330,No,Air Miles,Postcard,Medium,more than 1,No,High,1,more than 1,4,Yes,7.095893221097532
331,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,6.90975328164481
332,No,Points,Letter,Medium,1,No,Medium,1,1,2,Yes,6.825731443503546
333,No,Points,Letter,Medium,1,No,High,2,more than 1,1,Yes,6.8316838420308414
334,No,Cash Back,Letter,High,1,No,Medium,1,1,4,No,6.514342251898114
335,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,6.905001490785516
336,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.0354886454916885
337,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,6.835184586147301
338,No,Points,Letter,High,more than 1,No,High,2,1,3,Yes,7.124478262493424
339,No,Points,Letter,Medium,1,No,Low,2,more than 1,5,Yes,6.674245685418749
340,No,Points,Postcard,High,1,No,High,more than 2,more than 1,3,Yes,6.667592722498332
341,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,6.980308471663846
342,No,Air Miles,Postcard,Medium,1,No,High,2,more than 1,4,Yes,6.948897222313312
343,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.001245622069476
344,No,Points,Letter,Medium,1,No,High,more than 2,1,2,Yes,7.030857476116121
345,No,Cash Back,Postcard,Low,more than 1,No,High,1,1,1,Yes,7.079816040067031
346,No,Cash Back,Postcard,High,1,No,Low,1,1,3,Yes,6.965552377708354
347,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,4,No,6.956307319564303
348,No,Points,Letter,High,1,No,Low,2,1,3,No,6.9440872082295275
349,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,1,3,Yes,6.626386568586948
350,No,Points,Letter,Low,1,No,High,more than 2,more than 1,4,No,6.917705609835305
351,No,Points,Postcard,High,1,No,Medium,2,1,1,No,7.201170883281678
352,No,Points,Postcard,Medium,more than 1,No,Low,more than 2,1,3,Yes,6.664090091947131
353,No,Air Miles,Letter,High,more than 1,No,Low,more than 2,1,3,Yes,7.058973090724758
354,No,Points,Letter,Low,more than 1,No,Low,2,1,4,Yes,6.874973789457758
355,No,Points,Postcard,High,1,No,High,2,1,3,No,7.118421308785234
356,No,Points,Letter,Medium,1,No,Medium,more than 2,1,2,No,7.484228183983983
357,No,Air Miles,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.862496372576522
358,No,Cash Back,Letter,Medium,1,No,Medium,2,1,5,No,6.874198495453294
359,No,Air Miles,Letter,Low,1,No,Low,2,1,5,Yes,6.936585660650014
360,No,Air Miles,Postcard,Medium,1,Yes,High,1,more than 1,4,Yes,6.680227129350103
361,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,7.067106697208567
362,No,Cash Back,Postcard,Low,1,Yes,Low,1,more than 1,5,No,6.532334292222349
363,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.998737926694008
364,No,Air Miles,Letter,High,1,Yes,Low,2,more than 1,3,Yes,6.870572487854421
365,No,Cash Back,Postcard,Low,1,No,High,more than 2,more than 1,5,Yes,6.665365195722063
366,No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,Yes,7.136284302572685
367,No,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,7.136284302572685
368,No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,6.913985828732773
369,No,Points,Letter,Medium,more than 1,No,High,2,1,5,Yes,6.712044485069167
370,No,Air Miles,Letter,Medium,1,No,Medium,1,1,2,Yes,6.455591567864732
371,No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,Yes,7.051855622955894
372,No,Cash Back,Postcard,Low,more than 1,No,Low,1,1,3,Yes,6.90600374594333
373,No,Points,Postcard,High,1,Yes,Low,1,more than 1,5,Yes,7.009634742803308
374,No,Points,Postcard,Medium,1,No,High,2,1,6,Yes,6.854090754396444
375,No,Points,Letter,Low,1,No,High,1,1,4,No,7.000562328568344
376,No,Air Miles,Postcard,Medium,1,Yes,High,more than 2,more than 1,3,Yes,7.0044281662423975
377,No,Cash Back,Letter,High,1,Yes,Medium,1,1,4,No,7.015936811826665
378,No,Air Miles,Postcard,High,1,Yes,High,2,1,4,No,7.141443044172018
379,No,Cash Back,Postcard,High,1,No,High,1,1,5,Yes,7.05617528410041
380,No,Points,Letter,Medium,1,No,Medium,1,1,3,No,6.8885724595653635
381,No,Air Miles,Letter,Medium,1,No,Low,1,1,6,Yes,6.990716799696484
382,No,Cash Back,Letter,Low,more than 1,No,High,1,1,2,No,6.7010385653534605
383,No,Cash Back,Postcard,Low,1,No,Low,more than 2,1,3,No,6.962716837056111
384,No,Cash Back,Postcard,Low,1,No,Medium,2,more than 1,2,Yes,6.848270632147245
385,No,Air Miles,Letter,Low,1,No,Low,2,1,2,Yes,6.913737350659685
386,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,4,Yes,6.972840525638071
387,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,7.28155770658146
388,No,Points,Postcard,High,more than 1,No,Low,more than 2,1,3,No,6.661854740545311
389,No,Air Miles,Letter,Low,1,No,Low,1,1,3,Yes,6.804337319783649
390,No,Air Miles,Letter,Medium,1,No,High,2,more than 1,4,No,7.035268599281097
391,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,3,Yes,6.961532984662608
392,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,7.083807222762497
393,No,Points,Letter,Medium,1,Yes,High,2,1,3,Yes,6.679285066162202
394,No,Cash Back,Letter,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.891879929823847
395,No,Points,Letter,Medium,1,Yes,Low,1,1,4,No,6.512487995850418
396,No,Points,Postcard,Medium,1,No,High,more than 2,1,5,No,6.864064590357404
397,No,Points,Postcard,Low,1,No,Medium,2,1,5,No,7.07326971745971
398,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,7.063903961472068
399,No,Points,Postcard,High,1,No,High,more than 2,1,4,Yes,6.882437470997847
400,No,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,6.977980723871634
401,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,5,Yes,7.060905458475812
402,No,Cash Back,Letter,High,1,No,Low,1,1,3,Yes,6.694252604704608
403,No,Cash Back,Letter,High,more than 1,No,Low,1,1,2,No,7.115175869831111
404,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.023758954738443
405,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,5,Yes,6.725333717187849
406,No,Points,Letter,Medium,1,No,High,1,more than 1,1,No,6.71295620067707
407,No,Points,Letter,Low,1,No,Medium,more than 2,1,2,Yes,6.62273632394984
408,No,Air Miles,Postcard,High,1,No,Medium,more than 2,more than 1,4,No,7.279663603561459
409,No,Points,Letter,High,1,No,Medium,2,1,2,Yes,6.927312778197668
410,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,No,7.141838770334681
411,No,Cash Back,Letter,High,more than 1,No,Medium,more than 2,1,6,Yes,7.236339342754344
412,No,Cash Back,Postcard,High,1,Yes,Medium,more than 2,1,5,Yes,6.647688373563329
413,No,Points,Letter,Low,more than 1,No,High,2,1,3,Yes,7.213952385431632
414,No,Points,Letter,Medium,more than 1,No,High,more than 2,1,5,Yes,7.032182857357189
415,No,Air Miles,Letter,Medium,1,Yes,Low,2,1,3,No,6.724433221854599
416,No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,No,6.940948246337901
417,No,Points,Letter,Medium,1,No,Low,2,more than 1,4,No,6.565264970035361
418,No,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,Yes,7.107425474110705
419,No,Air Miles,Letter,Medium,more than 1,No,High,2,1,4,No,7.051639149310715
420,No,Air Miles,Postcard,High,more than 1,Yes,High,more than 2,1,3,Yes,6.953206541886054
421,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.988413181999592
422,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,2,Yes,6.977048105478087
423,No,Cash Back,Letter,Low,more than 1,No,Low,2,more than 1,3,Yes,6.788126791526606
424,No,Air Miles,Postcard,High,more than 1,No,High,more than 2,1,4,Yes,6.963426476352598
425,No,Cash Back,Postcard,High,1,No,Medium,2,1,5,No,6.740519359606223
426,No,Cash Back,Letter,Medium,1,Yes,High,1,more than 1,4,Yes,6.09975825674325
427,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,1,4,Yes,6.498282149476434
428,No,Air Miles,Letter,Low,1,No,High,2,1,4,Yes,6.710523109452428
429,No,Points,Letter,Medium,more than 1,No,High,1,1,3,No,6.85514532870984
430,No,Cash Back,Letter,Medium,1,No,Low,2,more than 1,3,No,7.291485894944295
431,No,Air Miles,Postcard,Low,1,No,Low,more than 2,1,5,No,7.2485040723706105
432,No,Points,Postcard,Low,more than 1,No,Low,2,1,4,No,7.431447768454952
433,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,6.8862762473050125
434,No,Points,Letter,Medium,1,No,Medium,1,1,4,No,7.165879799191592
435,No,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.943363706449505
436,No,Points,Postcard,Low,1,No,High,more than 2,more than 1,2,No,6.881411303642535
437,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,3,Yes,6.9360997519912795
438,No,Air Miles,Postcard,High,1,No,High,1,1,4,No,6.6408557457128845
439,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,4,No,6.954400286805181
440,No,Cash Back,Postcard,Medium,1,No,High,1,1,3,No,7.190487621708004
441,No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,6.764173550504113
442,No,Air Miles,Letter,Low,more than 1,No,Medium,1,1,3,Yes,6.885509670034818
443,No,Air Miles,Postcard,High,1,No,Low,2,1,3,No,6.626386568586948
444,No,Air Miles,Letter,Medium,1,Yes,Medium,more than 2,1,3,No,6.9174580544435225
445,No,Points,Letter,High,1,No,High,2,1,2,No,6.92510391731675
446,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,more than 1,6,Yes,6.946975992135418
447,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,7.133295954896068
448,No,Air Miles,Postcard,Medium,1,No,Medium,1,more than 1,4,Yes,6.706556666418494
449,No,Points,Letter,Medium,1,No,Low,1,1,4,Yes,6.9726062513017535
450,No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,6.92313638102044
451,No,Points,Letter,High,more than 1,No,High,1,1,2,Yes,7.069023426578259
452,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,6.706862336602747
453,No,Points,Letter,High,1,No,Low,2,1,3,Yes,6.8954296292915
454,No,Points,Letter,Medium,more than 1,No,High,1,1,3,Yes,6.825731443503546
455,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,No,6.574727104763479
456,No,Air Miles,Postcard,High,1,No,Low,1,1,5,Yes,7.128094902963612
457,No,Points,Postcard,Medium,1,No,High,1,1,2,Yes,7.068597804098967
458,No,Air Miles,Letter,High,1,Yes,Low,1,1,5,No,6.9159714337534774
459,No,Air Miles,Postcard,High,1,No,Medium,2,1,4,No,6.853826936956581
460,No,Points,Letter,Medium,1,Yes,Low,1,1,5,No,6.93707133331619
461,No,Air Miles,Letter,Low,more than 1,No,High,2,1,4,Yes,6.92951677076365
462,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,No,7.004881989712859
463,No,Cash Back,Postcard,Low,1,No,High,more than 2,1,2,No,6.799891633106192
464,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,No,6.80211694695914
465,No,Cash Back,Postcard,Medium,more than 1,No,Low,more than 2,more than 1,4,No,6.945291882510863
466,No,Points,Postcard,Low,1,No,High,more than 2,1,2,Yes,7.138668567560708
467,No,Air Miles,Letter,High,1,No,Medium,2,more than 1,5,Yes,7.209710010720636
468,No,Cash Back,Letter,Low,1,Yes,Low,more than 2,1,3,Yes,7.062834099382218
469,No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,6.884486652042782
470,No,Points,Postcard,Low,more than 1,No,Low,2,1,4,Yes,6.868754541632405
471,No,Cash Back,Letter,Low,more than 1,No,Low,1,more than 1,4,Yes,6.909004498382569
472,No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,5,Yes,6.960347729101308
473,No,Points,Letter,Medium,1,Yes,Low,2,1,4,Yes,6.817283375818062
474,No,Points,Letter,High,1,No,Medium,1,1,4,Yes,7.117610935969411
475,No,Cash Back,Postcard,Medium,1,Yes,Low,2,1,5,Yes,6.965316389506668
476,No,Points,Letter,Medium,1,No,High,1,more than 1,4,Yes,6.846677429473547
477,No,Air Miles,Letter,Medium,1,No,Low,2,more than 1,5,No,6.9662600083547
478,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,6.950096119471662
479,No,Air Miles,Letter,Low,more than 1,No,Low,2,1,2,No,6.629032947901828
480,No,Air Miles,Postcard,High,1,Yes,Low,more than 2,1,4,No,7.013465733404251
481,No,Points,Letter,Low,1,No,High,2,1,5,Yes,6.906504497080484
482,No,Air Miles,Postcard,High,more than 1,No,Low,more than 2,1,4,Yes,6.852506804751658
483,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,3,Yes,6.79794041297493
484,No,Air Miles,Letter,Low,1,No,Medium,2,more than 1,4,Yes,6.9134888108298975
485,No,Points,Postcard,Low,1,No,High,2,1,3,Yes,7.099614540256581
486,No,Cash Back,Postcard,Low,1,No,Low,2,more than 1,3,No,6.861449526105625
487,No,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,6,Yes,6.836796190041643
488,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,1,3,No,6.953445404899253
489,No,Air Miles,Letter,High,1,No,High,2,1,3,Yes,6.5337888379333435
490,No,Points,Letter,Low,1,No,High,1,1,4,No,7.1098794630722715
491,No,Cash Back,Letter,Low,more than 1,No,Medium,2,1,4,Yes,6.432135910950766
492,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,3,Yes,6.864325721054801
493,No,Air Miles,Letter,Low,more than 1,Yes,Low,2,1,3,Yes,7.125081944974782
494,No,Air Miles,Postcard,High,1,Yes,High,2,1,3,No,7.159486287148259
495,No,Cash Back,Postcard,High,1,Yes,Low,2,1,2,Yes,6.968850378341948
496,No,Cash Back,Letter,High,more than 1,No,High,2,1,4,No,7.040755280443381
497,No,Cash Back,Letter,Medium,more than 1,Yes,High,2,more than 1,3,Yes,7.033947304219897
498,No,Air Miles,Postcard,High,1,No,Low,1,1,4,Yes,7.197996573828841
499,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,2,Yes,7.002383408060919
500,No,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,7.1770187659099
501,No,Air Miles,Postcard,High,1,No,Low,2,1,4,No,7.164913708883624
502,No,Air Miles,Letter,High,1,No,Medium,2,1,2,Yes,7.045994323205903
503,No,Cash Back,Letter,Low,1,No,Low,2,1,4,No,6.943363706449505
504,No,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.747293056541076
505,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,6.516562830160692
506,No,Points,Postcard,Medium,1,Yes,Low,2,1,5,Yes,6.734888880958938
507,No,Cash Back,Postcard,Low,1,No,Low,2,1,2,No,7.261049514761392
508,No,Points,Letter,Medium,1,No,High,2,more than 1,3,Yes,6.602248621617804
509,No,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,Yes,6.738152494595957
510,No,Air Miles,Postcard,High,more than 1,No,Medium,more than 2,1,3,Yes,6.915475401997275
511,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,7.052721049232323
512,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,No,6.953206541886054
513,No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,6.941431805341521
514,No,Air Miles,Letter,Medium,more than 1,No,Low,1,1,3,Yes,6.727132278823764
515,No,Air Miles,Letter,Low,1,No,Medium,1,1,4,Yes,7.052504762868335
516,No,Cash Back,Postcard,Low,more than 1,No,High,more than 2,1,3,Yes,6.5981683711423065
517,No,Air Miles,Letter,Medium,1,No,Medium,1,1,2,No,6.887552571664617
518,No,Points,Postcard,Medium,1,No,High,2,1,5,Yes,6.996681488176539
519,No,Cash Back,Postcard,High,more than 1,No,Low,1,1,3,Yes,6.987721060620019
520,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,6.834646807161499
521,No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,6.9959950678315455
522,No,Points,Postcard,High,more than 1,No,Medium,1,more than 1,6,No,6.869534066161939
523,No,Cash Back,Letter,High,1,No,High,2,1,5,No,7.30854279753919
524,No,Points,Postcard,Medium,1,No,High,1,1,4,Yes,7.096307385526727
525,No,Air Miles,Postcard,Low,1,No,High,2,more than 1,4,No,6.7690677592082436
526,No,Air Miles,Postcard,Low,more than 1,Yes,Low,2,1,4,No,6.724433221854599
527,No,Air Miles,Postcard,Medium,more than 1,No,High,more than 2,more than 1,4,No,7.20934025660291
528,No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,7.0427231393926215
529,No,Points,Letter,High,1,No,Medium,1,1,4,Yes,6.942881080957511
530,No,Cash Back,Letter,High,more than 1,No,Medium,more than 2,1,2,Yes,7.385696075412351
531,No,Air Miles,Postcard,Medium,more than 1,No,Medium,more than 2,1,3,Yes,7.072209833947667
532,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.065186286930966
533,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,7.1718488166253005
534,No,Air Miles,Letter,Medium,1,Yes,High,more than 2,more than 1,3,Yes,7.247258631412542
535,No,Points,Letter,High,more than 1,No,High,1,1,2,Yes,7.01571242048723
536,No,Points,Letter,Low,more than 1,Yes,Low,1,1,3,No,7.070086690899589
537,No,Air Miles,Postcard,Medium,more than 1,No,High,2,1,3,Yes,7.034167641336575
538,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,Yes,7.203405521083095
539,No,Points,Letter,Medium,1,No,High,more than 2,1,3,Yes,6.837332814685591
540,No,Air Miles,Letter,Medium,1,No,Medium,1,more than 1,5,No,6.909004498382569
541,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,Yes,6.837869151517971
542,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,7.227844036352826
543,No,Air Miles,Letter,High,more than 1,No,High,1,1,6,No,7.0793949874292315
544,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,Yes,7.067319848653476
545,No,Cash Back,Postcard,Medium,more than 1,No,Medium,1,1,3,Yes,6.990256500493881
546,No,Air Miles,Postcard,High,1,No,High,1,more than 1,4,No,7.417730541293289
547,No,Air Miles,Letter,Low,1,Yes,Medium,2,more than 1,2,No,6.930005887916956
548,No,Cash Back,Postcard,High,1,No,High,2,1,3,No,6.955354257781416
549,No,Cash Back,Letter,High,1,Yes,Medium,more than 2,more than 1,4,Yes,6.893149126592775
550,No,Points,Postcard,Medium,1,Yes,Low,2,1,6,Yes,7.306699170100036
551,No,Points,Letter,Medium,1,No,Low,2,1,3,No,6.520989248306457
552,No,Cash Back,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.872128101338986
553,No,Cash Back,Letter,Medium,1,Yes,Low,2,1,4,Yes,6.858827605358713
554,No,Points,Postcard,Low,1,No,Low,2,1,4,Yes,6.895935702176795
555,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,6.992785528166713
556,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,6.806829360392176
557,No,Points,Letter,Medium,1,No,Medium,2,more than 1,4,No,6.931959967678955
558,No,Air Miles,Letter,High,1,No,Medium,1,1,3,Yes,6.867714229444953
559,No,Points,Postcard,Medium,1,No,Medium,2,1,1,No,6.795426094008217
560,No,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.979610716082565
561,No,Air Miles,Postcard,Medium,1,No,High,1,more than 1,4,Yes,7.028866104731195
562,No,Cash Back,Postcard,Medium,1,No,High,2,1,4,Yes,6.51025834052315
563,No,Points,Postcard,Medium,1,No,Low,1,more than 1,2,Yes,6.6329894317969025
564,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,7.113956109566034
565,No,Points,Letter,Low,1,No,Low,2,1,4,Yes,6.4873034285656495
566,No,Points,Postcard,Medium,1,No,High,2,1,2,No,7.1072207029417696
567,No,Points,Postcard,High,1,No,Medium,2,more than 1,5,Yes,7.180450609125595
568,No,Points,Postcard,High,1,Yes,High,2,1,5,Yes,6.739336627357174
569,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.862496372576522
570,No,Points,Postcard,Medium,1,No,Low,1,more than 1,3,Yes,7.087155907348428
571,No,Points,Letter,Medium,1,No,Low,2,1,3,Yes,6.746999500102743
572,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,Yes,7.038783541388542
573,No,Points,Letter,Low,more than 1,No,High,1,more than 1,3,Yes,6.7168973911658965
574,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,4,Yes,6.971903098805889
575,No,Air Miles,Postcard,Medium,more than 1,Yes,Medium,2,1,4,No,6.83249279448159
576,No,Points,Postcard,Medium,1,No,High,2,1,3,No,6.870312983506267
577,No,Cash Back,Postcard,Low,1,No,High,1,1,3,Yes,6.466922027036182
578,No,Air Miles,Postcard,High,1,No,Low,2,more than 1,5,Yes,7.128295444426232
579,No,Points,Postcard,Medium,1,No,High,more than 2,1,3,Yes,6.833839596031969
580,No,Cash Back,Letter,Medium,1,No,High,1,1,5,No,7.047734589035578
581,No,Air Miles,Postcard,High,1,No,Medium,2,1,4,Yes,6.795985378139127
582,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.9134888108298975
583,No,Air Miles,Postcard,High,1,No,Medium,1,1,5,Yes,6.838405200847344
584,No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,4,Yes,6.854354502255021
585,No,Points,Letter,High,1,Yes,High,2,1,4,No,6.736373662226517
586,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.117813590747692
587,No,Points,Postcard,Medium,1,No,Low,2,1,3,No,6.5799454154395765
588,No,Points,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.208415272724175
589,No,Cash Back,Postcard,High,more than 1,No,Low,2,1,4,Yes,7.108448701458755
590,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,6.833570380792761
591,No,Air Miles,Postcard,Medium,1,No,High,2,1,2,No,6.839208736447027
592,No,Cash Back,Letter,Medium,1,No,Medium,1,1,3,No,6.8885724595653635
593,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,7.085692237458268
594,No,Air Miles,Postcard,Low,1,No,Medium,1,more than 1,2,Yes,6.97424502025097
595,No,Cash Back,Postcard,Medium,1,No,High,2,1,5,No,7.341483852363161
596,No,Cash Back,Postcard,Medium,1,No,Low,1,more than 1,5,No,6.854354502255021
597,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,3,No,6.606312291280319
598,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,5,No,7.051639149310715
599,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,5,Yes,6.62870253322841
600,No,Points,Letter,Low,1,No,Medium,2,1,3,Yes,7.178164022763461
601,No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,Yes,6.870572487854421
602,No,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,6.637258031284457
603,No,Points,Postcard,Medium,more than 1,No,Medium,1,1,2,Yes,6.764173550504113
604,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,2,Yes,7.20228882638302
605,No,Points,Letter,Low,more than 1,No,Low,2,1,3,No,6.547144026507598
